text,normalized_text,label,category,mechanism,source_file
Direct Debit Receipt no: 4648018119556202 confirmed at 3:59 PM. Your account was debited with GHS107.33 to pay 349413 - Inv.Debit. Your account balance is GHS60.00.,Direct Debit Receipt no: 4648018119556202 confirmed at 3:59 PM. Your account was debited with GHS107.33 to pay 349413 - Inv.Debit. Your account balance is GHS60.00.,0,legitimate,none,v2
"7085226719782660 Confirmed. GHS2,966.72 sent to <ACCOUNT> - <NAME> on 2026-01-03 at 22:49:48. Your Telecel Cash balance is GHS230.99. You were charged GHS0.00. Your E-levy charge is GHS0.00. Do more with Telecel Cash! Reference: data.
Sending money from Telecel Cash to Telecel Cash remains FREE on the Telecel Play App. Download the App <URL> and continue to enjoy the convenience. 
Sendi k3k3!","7085226719782660 Confirmed. GHS2,966.72 sent to <ACCOUNT> - <NAME> on 2026-01-03 at 22:49:48. Your Telecel Cash balance is GHS230.99. You were charged GHS0.00. Your E-levy charge is GHS0.00. Do more with Telecel Cash! Reference: data. Sending money from Telecel Cash to Telecel Cash remains FREE on the Telecel Play App. Download the App <URL> and continue to enjoy the convenience. Sendi k3k3!",0,legitimate,none,v2
1473443770277452 Confirmed. You bought GHS10.00 of airtime for <PHONE> on 2026-04-05 at 04:58:18. Your Telecel Cash balance is GHS317.18.,1473443770277452 Confirmed. You bought GHS10.00 of airtime for <PHONE> on 2026-04-05 at 04:58:18. Your Telecel Cash balance is GHS317.18.,0,legitimate,none,v2
"MTN: OVER 4,000 SUBSCRIBERS HAVE ALREADY CLAIMED THEIR REWARD THIS WEEK. YOU ARE NEXT — YOUR <AMOUNT> BONUS IS WAITING. DIAL *138# THEN FOLLOW STEPS. YOO!","MTN: OVER 4,000 SUBSCRIBERS HAVE ALREADY CLAIMED THEIR REWARD THIS WEEK. YOU ARE NEXT — YOUR <AMOUNT> BONUS IS WAITING. DIAL *138# THEN FOLLOW STEPS. YOO!",1,promo,social_proof,v2
Failed. Your Transfer of GHS85.00 to <ACCOUNT> - <NAME> on 2026-05-06 at 10:08:12 was unsuccessful. Your Telecel Cash balance is GHS395.40. Please try again.,Failed. Your Transfer of GHS85.00 to <ACCOUNT> - <NAME> on 2026-05-06 at 10:08:12 was unsuccessful. Your Telecel Cash balance is GHS395.40. Please try again.,0,legitimate,none,v2
"Telecel Ghana: We detected an unauthorized login on your account. If this wasn't you, secure it immediately at <URL> or your wallet will be frozen in 2 hours. This is urgent.","Telecel Ghana: We detected an unauthorized login on your account. If this wasn't you, secure it immediately at <URL> or your wallet will be frozen in 2 hours. This is urgent.",1,alert,fear,v2
You have 1 pending reward on your line. We could not deliver it. Find out what you been selected for at <URL> before it is cancelled.,You have 1 pending reward on your line. We could not deliver it. Find out what you been selected for at <URL> before it is cancelled.,1,promo,curiosity,v2
Direct Debit Receipt no: 2390701939248299 confirmed at 6:25 PM. Your account was debited with GHS239.66 to pay 327566 - Inv.Debit. Your account balance is GHS38.00.,Direct Debit Receipt no: 2390701939248299 confirmed at 6:25 PM. Your account was debited with GHS239.66 to pay 327566 - Inv.Debit. Your account balance is GHS38.00.,0,legitimate,none,v2
"1947845843278107 Confirmed. GHS15.00 sent to  <PHONE> <NAME> on MTN MOBILE MONEY on 2026-04-06 at 10:04:32. Your Telecel Cash balance is GHS3,377.97. You were charged GHS1.61. Your E-levy charge is GHS0.00. Sending money from Telecel Cash to Telecel Cash remains FREE on the Telecel Play App. Download the App <URL> and continue to enjoy the convenience.
Reference: drink. 
Sendi k3k3!","1947845843278107 Confirmed. GHS15.00 sent to <PHONE> <NAME> on MTN MOBILE MONEY on 2026-04-06 at 10:04:32. Your Telecel Cash balance is GHS3,377.97. You were charged GHS1.61. Your E-levy charge is GHS0.00. Sending money from Telecel Cash to Telecel Cash remains FREE on the Telecel Play App. Download the App <URL> and continue to enjoy the convenience. Reference: drink. Sendi k3k3!",0,legitimate,none,v2
Notice: MTN MoMo: Your account has been temporarily blocked due to suspicious activity. Call our verification desk on <PHONE> without delay to restore access.,Notice: MTN MoMo: Your account has been temporarily blocked due to suspicious activity. Call our verification desk on <PHONE> without delay to restore access.,1,alert,authority,v2
You have 1 pending reward on your line. We could not deliver it. Find out what you won at <URL> before it is cancelled. Act now.,You have 1 pending reward on your line. We could not deliver it. Find out what you won at <URL> before it is cancelled. Act now.,1,promo,curiosity,v2
Notice: GCB: Your security token/PIN has expired. Renew it at <URL> today to continue transacting. Failure to renew will lock your account. Akwaaba. Do not ignore.,Notice: GCB: Your security token/PIN has expired. Renew it at <URL> today to continue transacting. Failure to renew will lock your account. Akwaaba. Do not ignore.,1,alert,urgency,v2
"Please AirtelTigo: Over 4,000 subscribers have already redeemed their reward this week. You are next — your <AMOUNT> bonus is waiting. Dial *110# then follow steps.","Please AirtelTigo: Over 4,000 subscribers have already redeemed their reward this week. You are next — your <AMOUNT> bonus is waiting. Dial *110# then follow steps.",1,promo,social_proof,v2
"4234838363310511 Confirmed. You have received GHS1,278.19 from MTN MOBILE MONEY with transaction reference: Transfer From: <ACCOUNT>-<NAME>  on 2026-07-16 at 20:37:28. Your Telecel Cash balance is GHS302.30.
Ref: drink.
Stay alert. Never share your PIN or OTP with anyone or click unknown links. Protect your personal information.","4234838363310511 Confirmed. You have received GHS1,278.19 from MTN MOBILE MONEY with transaction reference: Transfer From: <ACCOUNT>-<NAME> on 2026-07-16 at 20:37:28. Your Telecel Cash balance is GHS302.30. Ref: drink. Stay alert. Never share your PIN or OTP with anyone or click unknown links. Protect your personal information.",0,legitimate,none,v2
"7596504177584293 Confirmed. You have withdrawn GHS20.00 from <ACCOUNT> - <NAME> on 2026-05-26 at 12:47:59. Your Telecel Cash balance is GHS2,991.47.","7596504177584293 Confirmed. You have withdrawn GHS20.00 from <ACCOUNT> - <NAME> on 2026-05-26 at 12:47:59. Your Telecel Cash balance is GHS2,991.47.",0,legitimate,none,v2
"Dear customer, You have 1 pending reward on your line. We could not deliver it. Find out what you won at <URL> before it is cancelled. Chale!","Dear customer, You have 1 pending reward on your line. We could not deliver it. Find out what you won at <URL> before it is cancelled. Chale!",1,promo,curiosity,v2
"Please <NAME>, I mistakenly sent <AMOUNT> to your number. my shop was locked by landlord and I need it to reopen. Please transfer it back to <PHONE>. Thank you.","Please <NAME>, I mistakenly sent <AMOUNT> to your number. my shop was locked by landlord and I need it to reopen. Please transfer it back to <PHONE>. Thank you.",1,reversal,sympathy,v2
"Chale, Access Bank ALERT: A withdrawal of <AMOUNT> is being processed from your profile. If you did not authorize this, cancel now by confirming your PIN at <URL>. Link expires in 15 min.","Chale, Access Bank ALERT: A withdrawal of <AMOUNT> is being processed from your profile. If you did not authorize this, cancel now by confirming your PIN at <URL>. Link expires in 15 min.",1,alert,fear,v2
"2073860336732950 Confirmed. You have received GHS85.00 from <ACCOUNT>-<NAME>  on 2026-06-21 at 04:53:24. Your Telecel Cash balance is GHS3.00.
Ref: GIPS Transfer",2073860336732950 Confirmed. You have received GHS85.00 from <ACCOUNT>-<NAME> on 2026-06-21 at 04:53:24. Your Telecel Cash balance is GHS3.00. Ref: GIPS Transfer,0,legitimate,none,v2
"MTN MoMo: Over 4,000 subscribers have already claimed their reward this week. You are next — your <AMOUNT> bonus is waiting. Dial *138# then follow steps.","MTN MoMo: Over 4,000 subscribers have already claimed their reward this week. You are next — your <AMOUNT> bonus is waiting. Dial *138# then follow steps.",1,promo,social_proof,v2
"Please note: Hi, I think you just received <AMOUNT> from me by mistake — wrong number. I trust you'll do the right thing and refund it to <PHONE>. God bless you for your honesty.","Please note: Hi, I think you just received <AMOUNT> from me by mistake — wrong number. I trust you'll do the right thing and refund it to <PHONE>. God bless you for your honesty.",1,reversal,reciprocity,v2
"9930541344573454 Confirmed. You have withdrawn GHS2,805.27 from <ACCOUNT> - <NAME> on 2026-06-21 at 21:34:20. Your Telecel Cash balance is GHS15.00.","9930541344573454 Confirmed. You have withdrawn GHS2,805.27 from <ACCOUNT> - <NAME> on 2026-06-21 at 21:34:20. Your Telecel Cash balance is GHS15.00.",0,legitimate,none,v2
MTN Ghana SYSTEM NOTICE: <AMOUNT> was erroneously credited to your wallet due to a network glitch. You are required to reverse it to <PHONE> within 30 minutes or your account will be flagged for fraud review. Reply to confirm.,MTN Ghana SYSTEM NOTICE: <AMOUNT> was erroneously credited to your wallet due to a network glitch. You are required to reverse it to <PHONE> within 30 minutes or your account will be flagged for fraud review. Reply to confirm.,1,reversal,authority,v2
GTBank: Your security token/PIN has expired. Renew it at <URL> today to continue transacting. Failure to renew will lock your account. This is urgent.,GTBank: Your security token/PIN has expired. Renew it at <URL> today to continue transacting. Failure to renew will lock your account. This is urgent.,1,alert,urgency,v2
"AirtelTigo: Over 4,000 subscribers have already withdrawed their reward this week. You are next — your <AMOUNT> bonus is waiting. Dial *170# then follow steps. Act now.","AirtelTigo: Over 4,000 subscribers have already withdrawed their reward this week. You are next — your <AMOUNT> bonus is waiting. Dial *170# then follow steps. Act now.",1,promo,social_proof,v2
Failed. Your Transfer of GHS50.00 to <ACCOUNT> - <NAME> on 2026-04-24 at 00:47:42 was unsuccessful. Your Telecel Cash balance is GHS214.76. Please try again.,Failed. Your Transfer of GHS50.00 to <ACCOUNT> - <NAME> on 2026-04-24 at 00:47:42 was unsuccessful. Your Telecel Cash balance is GHS214.76. Please try again.,0,legitimate,none,v2
"7325482132281918 Confirmed. You have received GHS20.00 from your <NAME> account on 2026-04-22 at 15:22:10. Your Telecel Cash balance is GHS3,489.93.
Stay alert. Never share your PIN or OTP with anyone or click unknown links. Protect your personal information.","7325482132281918 Confirmed. You have received GHS20.00 from your <NAME> account on 2026-04-22 at 15:22:10. Your Telecel Cash balance is GHS3,489.93. Stay alert. Never share your PIN or OTP with anyone or click unknown links. Protect your personal information.",0,legitimate,none,v2
"5162966192523189 Confirmed. GHS286.65 sent to <ACCOUNT> - <NAME> on 2026-06-08 at 02:04:34. Your Telecel Cash balance is GHS28.50. You were charged GHS0.00. Your E-levy charge is GHS0.00. Do more with Telecel Cash! Reference: meraki.
Sending money from Telecel Cash to Telecel Cash remains FREE on the Telecel Play App. Download the App <URL> and continue to enjoy the convenience. 
Sendi k3k3!",5162966192523189 Confirmed. GHS286.65 sent to <ACCOUNT> - <NAME> on 2026-06-08 at 02:04:34. Your Telecel Cash balance is GHS28.50. You were charged GHS0.00. Your E-levy charge is GHS0.00. Do more with Telecel Cash! Reference: meraki. Sending money from Telecel Cash to Telecel Cash remains FREE on the Telecel Play App. Download the App <URL> and continue to enjoy the convenience. Sendi k3k3!,0,legitimate,none,v2
"1607763763951730 Confirmed. You have received GHS50.00 from MTN MOBILE MONEY with transaction reference: Transfer From: <ACCOUNT>-<NAME>  on 2026-04-17 at 19:51:59. Your Telecel Cash balance is GHS368.64.
Ref: meraki.
Stay alert. Never share your PIN or OTP with anyone or click unknown links. Protect your personal information.",1607763763951730 Confirmed. You have received GHS50.00 from MTN MOBILE MONEY with transaction reference: Transfer From: <ACCOUNT>-<NAME> on 2026-04-17 at 19:51:59. Your Telecel Cash balance is GHS368.64. Ref: meraki. Stay alert. Never share your PIN or OTP with anyone or click unknown links. Protect your personal information.,0,legitimate,none,v2
1699626138223957 Confirmed. You have withdrawn GHS20.00 from <ACCOUNT> - <NAME> on 2026-07-23 at 10:54:14. Your Telecel Cash balance is GHS3.00.,1699626138223957 Confirmed. You have withdrawn GHS20.00 from <ACCOUNT> - <NAME> on 2026-07-23 at 10:54:14. Your Telecel Cash balance is GHS3.00.,0,legitimate,none,v2
"WRONG SEND ALERT: <AMOUNT> sent to you in error. My family is stranded at the station. Please I'm begging, refund to <PHONE> sharp sharp before the driver leaves us. Now now!","WRONG SEND ALERT: <AMOUNT> sent to you in error. My family is stranded at the station. Please I'm begging, refund to <PHONE> sharp sharp before the driver leaves us. Now now!",1,reversal,scarcity,v2
2067198605151562 Confirmed. You bought GHS5.00 of airtime for <PHONE> on 2026-06-10 at 06:35:11. Your Telecel Cash balance is GHS45.00.,2067198605151562 Confirmed. You bought GHS5.00 of airtime for <PHONE> on 2026-06-10 at 06:35:11. Your Telecel Cash balance is GHS45.00.,0,legitimate,none,v2
4731606089692025 Confirmed. You bought GHS254.84 of airtime for <PHONE> on 2026-03-03 at 22:28:12. Your Telecel Cash balance is GHS32.00.,4731606089692025 Confirmed. You bought GHS254.84 of airtime for <PHONE> on 2026-03-03 at 22:28:12. Your Telecel Cash balance is GHS32.00.,0,legitimate,none,v2
"9106719470017033 Confirmed. You have received GHS8.00 from your <NAME> account on 2026-06-07 at 01:37:48. Your Telecel Cash balance is GHS1,841.01.
Stay alert. Never share your PIN or OTP with anyone or click unknown links. Protect your personal information.","9106719470017033 Confirmed. You have received GHS8.00 from your <NAME> account on 2026-06-07 at 01:37:48. Your Telecel Cash balance is GHS1,841.01. Stay alert. Never share your PIN or OTP with anyone or click unknown links. Protect your personal information.",0,legitimate,none,v2
"Dear customer, Broni, Hi, I think you just received <AMOUNT> from me by mistake — wrong number. I trust you'll do the right thing and send it back to <PHONE>. God bless you for your honesty.","Dear customer, Broni, Hi, I think you just received <AMOUNT> from me by mistake — wrong number. I trust you'll do the right thing and send it back to <PHONE>. God bless you for your honesty.",1,reversal,reciprocity,v2
"6107633224407211 Confirmed. You have received GHS192.83 from your <NAME> account on 2026-06-08 at 14:34:44. Your Telecel Cash balance is GHS1,884.93.
Stay alert. Never share your PIN or OTP with anyone or click unknown links. Protect your personal information.","6107633224407211 Confirmed. You have received GHS192.83 from your <NAME> account on 2026-06-08 at 14:34:44. Your Telecel Cash balance is GHS1,884.93. Stay alert. Never share your PIN or OTP with anyone or click unknown links. Protect your personal information.",0,legitimate,none,v2
"5942020873732092 Confirmed. GHS290.13 sent to  <PHONE> <NAME> on MTN MOBILE MONEY on 2026-04-04 at 12:33:48. Your Telecel Cash balance is GHS351.96. You were charged GHS1.61. Your E-levy charge is GHS0.00. Sending money from Telecel Cash to Telecel Cash remains FREE on the Telecel Play App. Download the App <URL> and continue to enjoy the convenience.
Reference: boat. 
Sendi k3k3!",5942020873732092 Confirmed. GHS290.13 sent to <PHONE> <NAME> on MTN MOBILE MONEY on 2026-04-04 at 12:33:48. Your Telecel Cash balance is GHS351.96. You were charged GHS1.61. Your E-levy charge is GHS0.00. Sending money from Telecel Cash to Telecel Cash remains FREE on the Telecel Play App. Download the App <URL> and continue to enjoy the convenience. Reference: boat. Sendi k3k3!,0,legitimate,none,v2
